id,length,record_datetime,name,sample_rate,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
688,14.708814,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
672,6.685824,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
690,5.883526,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
669,5.696322,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
692,25.921646,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
662,7.568353,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
696,18.33137,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
667,5.830039,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
698,7.663531,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
712,4.735604,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
700,3.793575,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
676,6.043985,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
704,23.550718,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
674,5.134713,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
706,6.772423,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
710,6.721502,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
708,8.987463,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
697,5.677632,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
711,15.276142,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
709,2.596944,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
713,8.096355,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
726,3.564433,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
715,21.921263,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
718,3.742654,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
717,8.249117,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
716,6.390519,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
721,21.870343,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
724,5.575792,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
723,11.457106,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
720,2.800626,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
725,21.921263,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
722,5.652172,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
729,3.182529,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
730,6.034076,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
731,4.506462,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
728,5.142968,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
702,7.714451,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
732,5.015666,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
727,15.887187,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
695,5.779474,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
719,7.128866,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
687,8.664828,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
694,2.698785,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
685,6.418391,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
686,31.530346,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
693,8.147286,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
670,1.952261,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
691,7.702069,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
664,10.884522,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
689,6.204444,16-10-17 00:00,R4_cleaned recording_16-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
794,21.466276,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
749,1.76392,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
802,11.512727,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
747,1.968661,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
786,3.039612,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
816,9.985046497,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
734,11.276489,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,background,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
745,3.165606,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
736,2.015908,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
743,5.716991,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
740,6.83519,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
741,6.441458,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
742,2.771874,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
739,5.213013,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
744,18.174676,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
737,5.51225,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
746,19.166881,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
735,6.236717,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
748,6.236717,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
795,3.102609,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
750,17.544704,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
767,2.897869,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
752,17.103724,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
751,2.598633,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
756,1.826918,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
753,2.330894,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
758,5.213014,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
765,3.228603,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
760,19.544863,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
757,2.85062,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
764,31.719062,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
755,4.551543,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
766,2.094655,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
763,2.267897,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
768,6.583201,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
759,2.252148,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
772,17.544704,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
761,2.346644,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
774,18.095929,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
793,2.567134,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
776,9.26058,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
779,2.094655,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
778,16.835986,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
771,2.724626,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
780,10.284284,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
769,2.409641,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
782,7.150175,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
777,2.094655,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
784,14.300351,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
773,3.291601,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
788,10.410278,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
775,2.504137,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
790,37.46755,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
791,2.834872,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
792,14.914573,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
783,2.724627,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
796,16.458004,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
781,2.378142,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
798,21.702516,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
789,2.472638,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
800,17.780944,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
785,2.64588,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
804,9.402323,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
787,2.630131,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
806,11.544226,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
811,2.330894,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
808,15.812283,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
797,2.882119,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
810,14.048363,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
805,3.10261,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
812,15.261058,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
799,2.094655,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
814,3.921572,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
801,3.260102,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
770,8.362871,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
815,3.102609,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
762,10.394528,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
813,2.582883,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
754,8.236877,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
803,4.378302,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
738,6.693447,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
809,2.299396,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
807,2.000159,17-10-17 00:00,R4_cleaned recording_17-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
893,3.30143,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
831,2.285709,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
900,11.139957,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
826,2.652551,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
886,5.408089,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
818,2.313927,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
817,16.761862,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,background,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
824,2.567895,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
819,11.343886,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
822,3.019393,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
823,8.183401,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
828,2.201052,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
825,14.871214,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
829,2.45502,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
827,7.16753,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
841,2.144615,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
832,13.347408,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
869,2.620985,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
834,6.941781,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
839,2.708988,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
836,10.892388,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
871,2.122629,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
840,1.580243,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
837,3.216923,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
842,17.947044,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
833,2.624332,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
844,11.992915,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
835,3.329798,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
846,15.745991,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
867,2.787104,18-10-17 00:00,R4_cleaned recording_18-10-17.wav,44100,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
