id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
1362,5.716453,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1514,2.654537,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1364,4.284055,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1512,2.089462,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1366,10.736418,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1552,1.432398,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1493,2.431136,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1510,2.339146,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1463,5.545616,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1526,2.575689,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1451,16.058633,R4_cleaned recording_TEL_24-10-17.wav,44100,24-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1653,3.717448,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1770,5.275916,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1613,2.473532,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1690,3.946213,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1741,2.173278,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1563,13.790301,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1727,2.573618,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1772,7.520682,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1689,2.28766,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1694,10.952172,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1743,1.844426,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1688,5.290214,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1735,2.016,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1641,22.047324,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1771,4.032001,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1576,14.19779,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1763,2.144682,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1639,2.473533,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1729,1.844426,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1574,17.043068,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1671,1.873021,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1572,11.266726,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1620,2.75949,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1564,13.003918,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1603,2.230469,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1570,12.110301,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1640,2.788086,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1566,3.960512,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1585,4.189277,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1568,13.411407,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1628,4.475235,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1637,9.865534,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1583,2.030299,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1608,6.677108,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1626,2.259065,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1586,6.834385,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1597,2.101788,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1578,3.860427,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1614,2.08749,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1584,6.405449,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1575,2.702299,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1580,11.123747,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1589,2.902469,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1582,14.526641,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1581,2.387746,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1598,15.899238,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1638,2.387745,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1590,15.01277,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1605,2.75949,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1588,3.603064,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1601,2.173277,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1596,6.248172,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1565,2.144681,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1592,6.090895,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1642,1.887319,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1594,14.169195,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1713,2.030298,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1635,5.547575,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1765,2.216171,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1621,13.811748,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1571,4.37515,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1612,3.946213,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1567,1.987405,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1610,5.876427,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1636,2.716597,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1619,25.335836,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1634,3.374299,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1615,11.03796,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1632,4.37515,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1617,6.448342,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1667,2.187575,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1633,18.601537,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1648,2.630809,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1625,6.305363,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1646,2.587915,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1623,14.726812,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1665,2.730894,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1631,15.21294,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1663,2.216171,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1627,13.79745,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1661,2.201872,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1629,3.116937,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1677,2.902469,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1712,9.465194,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1687,2.344852,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1662,12.010216,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1562,2.444937,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1647,3.545874,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1651,2.330554,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1645,11.624173,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1747,1.830128,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1643,11.838641,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1711,2.473532,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1660,7.806641,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1611,3.059746,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1652,13.297025,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1707,2.444937,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1650,17.643579,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1705,2.587915,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1658,12.496344,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1703,2.545022,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1654,7.377704,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1725,2.973958,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1656,18.401366,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1649,2.21617,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1710,18.501452,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1745,1.973107,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1696,9.307917,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1769,2.516427,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1666,2.573618,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1701,2.273362,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1664,11.30962,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1573,2.301958,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1686,12.196088,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1669,1.88732,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1668,24.921197,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1644,2.316256,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1670,9.379407,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1695,1.944512,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1708,8.149789,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1733,1.858724,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1700,21.761367,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1622,2.659405,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1698,13.182641,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1609,2.201873,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1706,16.142302,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1569,3.002554,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1702,10.694811,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1731,1.801533,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1704,11.852939,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1616,2.101788,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1692,12.510641,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1618,2.973958,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1736,5.004257,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1753,4.303661,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1722,10.0943,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1755,2.802384,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1714,13.254131,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1757,1.987405,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1720,7.935321,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1759,3.402894,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1716,18.858898,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1691,2.35915,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1718,12.567833,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,mosquito,culex quinquefasciatus,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
1709,1.830128,R4_cleaned recording_TEL_25-10-17.wav,44100,25-10-17 00:00,audio,,,,,,,Telinga,,UK,Oxfordshire,,Oxford Zoology,cup
